#EASTERN RELIGIONS STUFF ;;;;;;;;;;;;;;x
meditation.9.desc;My spiritual retreat has ended. I feel strange, even frightened, leaving the temple and readjusting to normal life. The retreat was a strange, uncomfortable experience, after all, and I still think of it as rather difficult, yet I learned much.\n\nCompassion. Mindfulness. Patience. Inner peace.\n\nI have been exposed to the Dharma in ways I could not have possibly imagined. Can I possibly put these lessons to practice?;Ma retraite spirituelle s'est terminée. Je me suis senti étrange, même effrayé, en quittant le temple et en revenant à la vie normale. La retraite a été une expérience étrange et inconfortable, après tout, et je le pense encore plutôt difficile, mais j'ai beaucoup appris.\n\nLa Compassion. La Pleine Conscience. La Patience.\n\nJ'ai été exposé au Dharma de façons dont je n'aurais pu imaginer. Puis-je mettre ces leçons en pratique ?;;;;;;;;;;;;x
meditation.9.a;At the least, I can try meditating a bit each day.;Au moins, je peux essayer de méditer un peu chaque jour.;;;;;;;;;;;;x
meditation.10.desc;My spiritual retreat has ended. I feel anxious returning to my normal routine after being away for so long. The monks, too, are sad to see me go. They told me I have learned quite a lot in the short time I’ve been here, and feel I hold much promise, spiritually.\n\nPerhaps I should return one day, and engage in another retreat. Until then, I can try to apply the lessons I’ve learned to my daily life.;Ma retraite spirituelle s'est terminée. Je me sens anxieux de revenir à ma vie normale. après avoir été absent pendant si longtemps. Les moines aussi sont tristes de me voir partir. Ils m'ont dit que j'avais beaucoup appris durant mon court laps de temps que j'étais ici et j'estime que je suis très prometteur, spirituellement.\n\nPeut-être que je devrais revenir un jour et m'engager dans une autre retraite. Jusque-là, je peux essayer d'appliquer les leçons que j'ai appris dans ma vie quotidienne.;;;;;;;;;;;;x
meditation.10.a;For instance, I can meditate a bit each day.;Par exemple, je peux méditer un peu chaque jour.;;;;;;;;;;;;x
meditation.11.desc;My spiritual retreat has ended. Adjusting from the temple life to my daily routine as a [Root.GetTitle] isn’t as difficult as it used to be - my diligent efforts in studying and practicing the Dharma have equipped me with the tools needed to handle the toils and problems of normal life.\n\nRegardless, the monks say I have become quite realized myself, possessing a level of awareness uncommon even among most monks. I now understand that the troubles I encounter in this lifetime are the result of my karmic actions in previous lifetimes, and I am glad that I had enough good karma to be able to participate in this spiritual retreats.;Ma retraite spirituelle s'est terminée. Mon retour à la vie quotidienne, en quittant le temple, en tant que [Root.GetTitle] n'est pas aussi difficile que prévu - mes efforts diligents dans l'étude et la pratique du Dharma m'ont permis d'avoir les outils nécessaires pour gérer les labeurs et les problèmes au quotidien.\n\nBien sûr, les moines disent que j'ai pris conscience sur moi-même, possédant un niveau de conscience inhabituel même parmi la plupart des moines. Je comprends maintenant que les problèmes que je rencontre dans cette vie sont le résultat de mes actions karmiques dans les vies précédentes, et je suis heureux d'avoir assez de bon karma pour pouvoir participer à ces retraites spirituelles.;;;;;;;;;;;;x
meditation.11.a;I will return. There is much I can still learn.;Je reviendrai. Il y a beaucoup de choses que je peux encore apprendre.;;;;;;;;;;;;x
meditation.12.desc;My spiritual retreat has ended. Adjusting from the temple life to my daily routine as a [Root.GetTitle] isn’t as difficult as it used to be - my diligent efforts in studying and practicing the Dharma have equipped me with the tools needed to handle the toils and problems of normal life.\n\nRegardless, the monks say I have become quite realized myself, possessing a level of awareness uncommon even among most monks. I now understand that the troubles I encounter in this lifetime are the result of my karmic actions in previous lifetimes, and I am glad that I had enough good karma to be able to participate in this spiritual retreats.;Ma retraite spirituelle s'est terminée. Mon retour à la vie quotidienne, en quittant le temple, en tant que [Root.GetTitle] n'est pas aussi difficile que prévu - mes efforts diligents dans l'étude et la pratique du Dharma m'ont permis d'avoir les outils nécessaires pour gérer les labeurs et les problèmes au quotidien.\n\nBien sûr, les moines disent que j'ai pris conscience sur moi-même, possédant un niveau de conscience inhabituel même parmi la plupart des moines. Je comprends maintenant que les problèmes que je rencontre dans cette vie sont le résultat de mes actions karmiques dans les vies précédentes, et je suis heureux d'avoir assez de bon karma pour pouvoir participer à ces retraites spirituelles.;;;;;;;;;;;;x
meditation.12.a;I will return. There is much I can still learn.;Je reviendrai. Il y a beaucoup de choses que je peux encore apprendre.;;;;;;;;;;;;x
meditation.13.desc;My spiritual retreat has ended. Before, returning to daily life would’ve felt strange, jarring, even frightening. But I now know that there is no true difference between the temple and the palace. A true master can practice the Dharma anywhere, at any time.\n\nSome meditate while they eat, or walk. Some meditate as they make craftwork or practice archery. And, so too, will I meditate - focus and concentrate, stay mindful - in every moment, every breath, every moment while I work off my karmic debt in this life as a [Root.GetTitle].;Ma retraite spirituelle s'est terminée. Avant, revenir à ma vie quotidienne m'aurait fait sentir un sentiment étrange, gênant, même effrayant. Mais je sais maintenant qu'il n'y a pas de véritable différence entre le temple et le palais. Un vrai maître peut pratiquer le Dharma n'importe où, à tout moment.\n\nUn peu de méditation pendant qu'ils mangent, ou à pied. Certains méditent alors qu'ils font de l'artisanat ou pratiquent le tir à l'arc. Moi aussi, je méditerai - concentrez-vous, concentrez-vous, restez attentif - à chaque instant, chaque souffle, chaque moment pendant que je travaille sur ma dette karmique dans cette vie en tant que [Root.GetTitle].;;;;;;;;;;;;x
meditation.13.a;I will attain enlightenment, for all sentient beings.;J'atteindrai l'illumination, pour tous les êtres.;;;;;;;;;;;;x
meditation.14.desc;Today’s meditation sessions are going well enough.;Les séances de méditation d'aujourd'hui vont assez bien.;;;;;;;;;;;;x
meditation.14.a;Breathe in… and out...;Respirer ... et expirer ...;;;;;;;;;;;;x
meditation.15.desc;Sitting in meditation today, I feel much calmer than usual.;Assis en méditation, aujourd'hui, je suis beaucoup plus calme que d'habitude.;;;;;;;;;;;;x
meditation.15.a;Everything feels so relaxed.;Tout est tellement relaxant.;;;;;;;;;;;;x
meditation.16.desc;I join the monks in chanting the names of the Buddhas and Bodhisattvas.;Je me joigne aux moines en chantant les noms des Bouddhas et des Bodhisattvas.;;;;;;;;;;;;x
meditation.16.a;This should improve my ability to concentrate.;Cela devrait améliorer ma capacité de concentration.;;;;;;;;;;;;x
meditation.17.desc;As I walk towards the meditation hall, I notice many insects crawling about. I must be careful not to step on them!;Alors que je me dirige vers la salle de méditation, je remarque de nombreux insectes qui traînent. Je dois faire attention de ne pas marcher sur eux !;;;;;;;;;;;;x
meditation.17.a;In this holy place, killing - even if accidental - is not permitted.;Dans ce lieu sacré, le meurtre - même s'il est accidentel - n'est pas permis.;;;;;;;;;;;;x
meditation.18.desc;I suddenly have an itch while I’m meditating.;J'ai tout à coup une démangeaison pendant que je médite.;;;;;;;;;;;;x
meditation.18.a;Try to ignore it and resume meditating.;Essayez d'ignorer et de continuer à méditer.;;;;;;;;;;;;x
meditation.18.b;Scratch it.;Se gratter.;;;;;;;;;;;;x
meditation.19.desc;My current meditation session hasn’t ended yet, but my legs are getting numb.;Ma séance de méditation actuelle n'est pas encore terminée, mais mes jambes sont engourdies.;;;;;;;;;;;;x
meditation.19.a;Ouch.;Aïe.;;;;;;;;;;;;x
meditation.19.b;I adjust my legs.;Je réajuste mes jambes.;;;;;;;;;;;;x
meditation.20.desc;I ask one of the senior monks, "What is Buddha?"\n\nHe replies;Je demande à l'un des anciens moines : "Qu'est-ce que Bouddha ?"\n\nIl répond :;;;;;;;;;;;;x
meditation.20.a;"Three pounds of flax.";"Trois livres de lin.";;;;;;;;;;;;x
meditation.20.b;"That tree over there.";"Cet arbre là-bas.";;;;;;;;;;;;x
meditation.20.c;"A dried stick of manure.";"Un bâton de fumier séché.";;;;;;;;;;;;x
meditation.20.d;… by hitting me on the head.;... en me frappant sur la tête.;;;;;;;;;;;;x
meditation.21.name;An Exam;Un examen;;;;;;;;;;;;x
meditation.21.desc;As usual, some of the monks and retreat participants are engaging in spiritual discussion and debate, and I decide to observe. Suddenly, a senior monk of great age brings forth a chair and sets it before everyone. “Can anyone prove that this chair’s true essence is that of emptiness, prove that it is an illusion in our mind?” he asks.\n\nThe others eagerly begin making their cases, citing the sutras or referencing ideas about the mindstream and dependent origination, saying the chair is like this and that. However, none of their answers satisfies the old monk. Finally, one monk - who had been silent for some time - speaks up, and asks, “What chair are we arguing about?”;Comme d'habitude, certains des moines et des participants à la retraite s'engagent dans une discussion et un débat spirituel, et je décide d'observer. Soudainement, un ancien moine d'un grand âge apporte une chaise et l’amène devant tout le monde. "Peut-on prouver que la vraie essence de cette chaise est celle du vide, prouver qu'elle est une illusion dans notre esprit ?", Demande-t-il.\n\nLes autres commencent à discuter, en citant les sutras ou en faisant référence à des idées sur l'esprit et l'origine dépendante, disant que la chaise est comme ci et ça. Cependant, aucune de leurs réponses satisfait l'ancien moine. Enfin, un moine - qui avait été silencieux pendant un certain temps - parle, et demande : "De quelle chaise discutons-nous ?";;;;;;;;;;;;x
meditation.21.a;I see the old monk smiling.;Je vois le vieux moine sourire.;;;;;;;;;;;;x
meditation.22.name;The Nature of Emptiness;La nature du vide;;;;;;;;;;;;x
meditation.22.desc;I am participating in a philosophical discussion with one of the senior monks to prove how much of the Dharma I’ve learned. I proclaim, “The true nature of everything is emptiness. The Buddhas and Bodhisattvas do not exist. There is no realisation, no delusion, no sage. There is no giving and nothing to be received.”\n\nThe senior monk is silent, his face unmoving. Is he thinking? Suddenly - WHACK - he hits me on the head. I am angered, but the monk patiently asks me:;Je participe à une discussion philosophique avec un des anciens moines pour prouver la quantité de Dharma que j'ai appris. Je proclame : "La vraie nature de tout est le vide. Les Bouddhas et les Bodhisattvas n'existent pas. Il n'y a aucune réalisation, pas d'illusion, pas de sage. Il n'y a pas de don et il n'y a rien à recevoir."\n\nL'ancien moine est silencieux, son visage immobile. Est-ce qu'il pense ? Soudainement - PAF - il me frappe sur la tête. Je suis en colère, mais le moine me demande patiemment :;;;;;;;;;;;;x
meditation.22.a;“If nothing exists, where did that anger come from?”;"Si rien n'existe, d'où vient cette colère ?";;;;;;;;;;;;x
meditation.23.name;To Know and Not Know;Savoir et ne pas savoir;;;;;;;;;;;;x
meditation.23.desc;There is a kind and patient senior monk at the temple who has always provided me with good advice and insight. After a meditation session, I ask him, “What happens to an enlightened man after death?”\nHe replies, “I don’t know.”\nI subsequently ask, “But aren’t you a master?”\n”Yes,” he says, “But not a dead one.”;Il y a un vieux moine gentil et patient au temple qui m'a toujours fourni de bons conseils et une bonne idée. Après une séance de méditation, je lui demande : "Qu'arrive-t-il à un homme éclairé après la mort ?" Il répond : "Je ne sais pas."\nPar la suite, je demande : "Mais n'êtes-vous pas un maître ?"\n”Oui,” Oui, dit-il, "Mais pas mort.";;;;;;;;;;;;x
meditation.23.a;Oh! The future is unforeseeable. I must focus on the present.;Oh ! L'avenir est imprévisible. Je dois me concentrer sur le présent.;;;;;;;;;;;;x
meditation.23.b;Ah. A wise man knows that he knows nothing.;Ah. Un homme sage sait qu'il ne sait rien.;;;;;;;;;;;;x
meditation.24.name;Lotus Position;La position du Lotus;;;;;;;;;;;;x
meditation.24.desc;Many people, while doing sitting meditation, sit in the so-called half-lotus position, where only one foot is placed on the opposing thigh. Some more flexible individuals, though, can do the so-called full lotus position, where two feet are placed on the opposing thigh. However, few can learn this position without lots of practice.\n\nI myself, after a lot of practice, have managed to master the full lotus position without too much hassle. This should help me improve my meditation, as the monks say it naturally increases one’s concentration and mental ability.;Beaucoup de gens, tout en faisant une méditation assise, dans la position dite de demi-lotus, où un seul pied est placé sur la cuisse opposée. Certains individus plus souples, cependant, peuvent faire la soi-disant position du lotus, où deux pieds sont placés sur la cuisse opposée. Cependant, peu d'entre eux peuvent apprendre cette position sans beaucoup de pratique.\n\nAprès beaucoup de pratique, j'ai réussi à dominer la position du lotus sans trop de tracas. Cela devrait m'aider à améliorer ma méditation, car les moines disent que cela augmente naturellement la concentration et la capacité mentale.;;;;;;;;;;;;x
meditation.24.a;Let’s do this.;Faisons cela.;;;;;;;;;;;;x
meditation.25.desc;My attempts at more complicated meditation techniques have failed these past couple of days. Thus, I’ve decided that while meditating today, I’ll practice one of the most basic meditation techniques - trying to focus only on my breathing, and the sensation of my breath going in and out of my body.;Mes tentatives de techniques de méditation plus compliquées ont échoué ces deux derniers jours. Ainsi, j'ai décidé que, tout en méditant aujourd'hui, je vais pratiquer l'une des techniques de méditation les plus basiques - essayer de me concentrer uniquement sur ma respiration et la sensation de mon souffle entrant et sortant de mon corps.;;;;;;;;;;;;x
meditation.25.a;In… out… in… out...;Respirer ... expirer ... respirer ... expirer ...;;;;;;;;;;;;x
meditation.26.desc;During these meditation retreats, we’re not supposed to eat a lot - just enough to sustain ourselves. That said, since I am a [This.GetTitle], I could easily get away with taking more food than I am normally given.;Au cours de ces retraites de méditation, nous ne sommes pas censés manger beaucoup - juste assez pour nous soutenir. Cela dit, puisque je suis [This.GetTitle], je pourrais facilement m'abandonner en prenant plus de nourriture que je ne le pourrais normalement.;;;;;;;;;;;;x
meditation.26.a;I definitely need more food!;J'ai vraiment besoin de plus de nourriture !;;;;;;;;;;;;x
meditation.26.b;I will take just a little more food...;Je vais prendre un peu plus de nourriture ...;;;;;;;;;;;;x
meditation.26.c;No, I must practice self-control.;Non, je dois pratiquer la maîtrise de soi.;;;;;;;;;;;;x
meditation.26.d;I will fast for a few days if that’s what it takes!;Je jeûne pendant quelques jours s’il le faut !;;;;;;;;;;;;x
meditation.27.desc;I’m attempting to meditate with my eyes half-open, as some of the monks have recommended. Still, it’s distracting - I’m trying to clear my mind of useless thoughts, yet with my eyes half-open, I can still see some of things happening around me.;Je tente de méditer avec mes yeux à moitié ouvert, comme certains des moines l'ont recommandé. Pourtant, c'est une distraction - j'essaie de vider mes pensées inutiles, mais avec mes yeux à moitié ouverts, je peux encore voir des choses qui se passent autour de moi.;;;;;;;;;;;;x
meditation.27.a;Better try it with my eyes shut for now...;Mieux vaut le faire avec les yeux fermés pour l'instant ...;;;;;;;;;;;;x
meditation.28.desc;A method of meditation taught by the masters is so-called visualisation meditation, where one focuses on a specific Buddha or Bodhisattva. Aptitude with this form of meditation will greatly increase one’s chances of being born in a Buddha realm!;Une méthode de méditation enseignée par les maîtres est appelée méditation de visualisation, où l'on se concentre sur un Bouddha spécifique ou un Bodhisattva. L'aptitude à cette forme de méditation augmentera grandement sa chance de naître dans un royaume de Bouddha !;;;;;;;;;;;;x
meditation.28.a;I visualize Buddha Amitabha with all the concentration I can muster!;Je visualise le Bouddha Amitabha avec toute la concentration que je peux rassembler !;;;;;;;;;;;;x
meditation.29.desc;The robes I must wear during the meditation retreat are rather uncomfortable. I am not used to wearing these sorts of things everyday!;Les robes que je dois porter pendant la retraite de méditation sont plutôt inconfortables. Je ne suis pas habitué à porter ces sortes de choses tous les jours !;;;;;;;;;;;;x
meditation.29.a;However, I must wear them so I can concentrate.;Cependant, je dois les porter pour que je puisse me concentrer.;;;;;;;;;;;;x
meditation.30.desc;When today’s last meditation session ended, my legs were so numb I couldn’t walk. However, one of the monks noticed my trouble, and he showed me some techniques to relieve my legs of numbness I was previously unaware of.;Quand la dernière séance de méditation d'aujourd'hui s'est terminée, mes jambes étaient si engourdies que je ne pouvais pas marcher. Cependant, un des moines a remarqué mon problème, et il m'a montré quelques techniques pour soulager mes jambes des engourdissements.;;;;;;;;;;;;x
meditation.30.a;What a kind man!;Quel homme gentil !;;;;;;;;;;;;x
meditation.31.desc;The monks instruct me that meditation is a method for gaining inner peace, as well as a way to see the world more clearly. If I am calm and thoughtful, I’ll be wiser in my decisions and more virtuous in my conduct.;Les moines m'indiquent que la méditation est une méthode pour gagner la paix intérieure, ainsi qu'une façon de voir le monde plus clairement. Si je suis calme et réfléchi, je serai plus sage dans mes décisions et plus vertueux dans ma conduite.;;;;;;;;;;;;x
meditation.31.a;I must have a lot of self-control and patience.;Je dois avoir beaucoup de maîtrise de soi et de patience.;;;;;;;;;;;;x
meditation.31.b;Bah, why is this self-control and patience so difficult?;Bah, pourquoi cette maîtrise de soi et de patience est-elle si difficile ?;;;;;;;;;;;;x
meditation.32.desc;Sitting still is so difficult! How do these monks manage it? My buttocks are in pain, I am constantly falling asleep... it is so difficult to concentrate while meditating. I could just pretend to be meditating while thinking about other things - that would be much easier, but then that would defeat the purpose of meditation.;La séance est toujours si difficile ! Comment ces moines le gèrent-ils ? Mes fesses sont douloureuses, je m'endors constamment ... il est si difficile de se concentrer en méditant. Je pourrais juste prétendre méditer tout en pensant à d'autres choses - cela serait beaucoup plus facile, mais cela irait à l'encontre du but de la méditation.;;;;;;;;;;;;x
meditation.32.a;I take a deep breath, then redouble my efforts to concentrate.;Je respire profondément, puis redouble mes efforts pour me concentrer.;;;;;;;;;;;;x
meditation.32.b;My mind starts wandering to pleasurable thoughts…;Mon esprit commence à errer dans des pensées agréables ...;;;;;;;;;;;;x
meditation.33.desc;Pleasurable fantasies overtake my mind while I’m supposed to be meditation. Delicious wines… scrumptious foods, sweet, salty, spicy… and the most beautiful women, with luscious curves and - WHACK! Suddenly, one of the higher-ranked monks patrolling the meditation room birches one of the novice monks who was falling asleep. ;Des fantasmes agréables dépassent mon esprit alors que je suis supposé être à la méditation. Des vins délicieux ... des aliments délicieux, doux, salés, épicés ... et les plus belles femmes, avec des courbes délicieuses et - PAF ! - Soudainement, l'un des moines les mieux classés patrouillant la salle de méditation frappe un des moines novices qui s'endormait.;;;;;;;;;;;;x
meditation.33.a;Back to meditating! Breathe in, breath out…;Retour à la méditation ! Respirer expirer ...,;;;;;;;;;;;;x
didnt_get_caught_not_meditating;Good thing I didn’t get caught!;Bien, je n'ai pas été pris !;;;;;;;;;;;;x
meditation.34.desc;Usually during retreats, participants sleep very little - a few hours a night, in fact. Yet, I’ve never felt more energized. The senior monks say that if one meditates well, one can reduce the need to sleep.;D'habitude, pendant les retraites, les participants dorment très peu - quelques heures par nuit, en fait. Pourtant, je ne me suis jamais senti plus excité. Les anciens moines disent que si l'on médite bien, on peut réduire le besoin de dormir.;;;;;;;;;;;;x
meditation.34.a;Amazing.;Génial.;;;;;;;;;;;;x
meditation.35.desc;I think I fell asleep while meditating today. Thankfully no one noticed… right?;Je pense que je me suis endormi en méditant aujourd'hui. Heureusement, personne n'a remarqué ... n'est-ce pas ?;;;;;;;;;;;;x
meditation.35.a;Nervously I try to regain my composure.;Nerveusement, j'essaie de retrouver mon sang-froid.;;;;;;;;;;;;x
meditation.36.name;Live in the Moment;Vivre l'instant présent;;;;;;;;;;;;x
meditation.36.desc;When retreat participants aren’t meditating, praying, or engaging in some sort of spiritual practice, they also engage in philosophical and spiritual debates and discussions. It’s amazing seeing so many learned and wise monastics gathered together!\n\nIn my eagerness I approach one of the renowned, local monks, an old man known for his deep knowledge of the Dharma. I ask him, “Master, I am very eager to learn about the Dharma, and I would like to hear your opinion - what is enlightenment to you?”;Lorsque les participants à la retraite ne méditent pas, prient ou s'engagent dans une sorte de pratique spirituelle, ils s'engagent également dans des débats et discussions philosophiques et spirituels. Il est étonnant de voir tant de monastiques savants et sages rassemblés !\n\nDans mon empressement, j'approche un des moines locaux renommés, un vieil homme connu pour sa connaissance profonde du Dharma. Je lui demande : "Maître, je suis très désireux de connaître le Dharma, et j'aimerais entendre votre opinion, qu'est-ce que l'illumination, pour vous ?";;;;;;;;;;;;x
meditation.36.a;The master replies: "When hungry, eat. When tired, sleep.";Le maître répond : "Quand il a faim, mange. Quand il est fatigué, dormez".;;;;;;;;;;;;x
meditation.37.desc;During my retreat, I’ve noticed that one the old monks always goes outside and help the other monks tend the garden that provides most of the food we eat during the retreat. “Why do you work like this, despite being so old?”;Au cours de ma retraite, j'ai remarqué que les vieux moines vont toujours à l'extérieur et que les autres moines ont le jardin qui fournit la plupart des aliments que nous mangeons pendant la retraite. "Pourquoi travaillez-vous comme ça, en dépit d'être si vieux ?";;;;;;;;;;;;x
meditation.37.a;“No work, no food,” he replies.;"Pas de travail, pas de nourriture" répond-il.;;;;;;;;;;;;x
meditation.38.desc;As my ability to concentrate is not highly developed, the monks have suggested that I continuously (but quietly) chant a mantra or a similar prayer, and focus all my energy on that. That way, I can train my mind to concentrate on one single thing.;Comme ma capacité à se concentrer n'est pas très développée, les moines ont suggéré que je continue (mais silencieusement) à chanter un mantra ou une prière semblable, et je concentre toute mon énergie sur cela. De cette façon, je peux m'entraîner à me concentrer sur une seule chose.;;;;;;;;;;;;x
meditation.38.a;Namo Amitabhaya…;Namo Amitabhaya ...;;;;;;;;;;;;x
meditation.39.name;Going Outside;Aller dehors;;;;;;;;;;;;x
meditation.39.desc;I’ve decided to meditate outside today, rather than inside. Not everyone chooses to meditate this way, preferring the comforts of the inside, but some have said that meditating outside is a very different experience. As I sit down and begin meditating, I can already feel the difference.\n\nNormally, I am so busy with work that I rarely think about what is happening in the world around me. I hear the birds, the insects, the rustling of the trees, the wind as it blows from the heavens above…;J'ai décidé de méditer à l'extérieur aujourd'hui, plutôt que de l'intérieur. Tout le monde ne choisit pas de méditer de cette façon, préférant le confort de l'intérieur, mais certains ont déclaré que la méditation à l'extérieur est une expérience très différente. Alors que je me suis assis et je commence à méditer, je peux déjà ressentir la différence.\n\nNormalement, je suis tellement occupé avec le travail que je pense rarement à ce qui se passe dans le monde qui m'entoure. J'entends les oiseaux, les insectes, le bruissement des arbres, le vent comme il souffle ...;;;;;;;;;;;;x
meditation.39.a;This is… refreshing.;C'est ... rafraîchissant.;;;;;;;;;;;;x
meditation.40.desc;What am I? Am I? Am I not?;Que suis je ? Suis-je ? Ne suis-je pas ?;;;;;;;;;;;;x
meditation.40.a;Never mind. Meditating on these questions will distract me.;Ça ne fait rien. Méditer sur ces questions me distrait.;;;;;;;;;;;;x
meditation.41.desc;When I begun doing meditation retreats, I used to probe many different spiritual and philosophical questions and provide myself of many different answers. As I have gained more and more insight, I notice I have less and less questions, and less and less answers.;Lorsque j'ai commencé à faire des retraites de méditation, j'avais l'habitude d'examiner de nombreuses questions spirituelles et philosophiques différentes et de me fournir de nombreuses réponses différentes. Comme j'ai acquis de plus en plus d'informations, je remarque que j'ai de moins en moins de questions et de moins en moins de réponses.;;;;;;;;;;;;x
meditation.41.a;The masters say this is a good thing.;Les maîtres disent que c'est une bonne chose.;;;;;;;;;;;;x
meditation.42.desc;As I eat my vegetarian meal for breakfast, I concentrate on the moment. The food. The texture. The smells. The sensation of my mouth moving up and down, chewing. My hands guiding the food into my mouth. Every inch of my body as it prepares to receive the food.;Comme je mange mon repas végétarien pour le petit-déjeuner, je me concentre sur le moment. La nourriture. La texture. Les odeurs. La sensation de ma bouche se déplaçant vers le haut et vers le bas, mâchant. Mes mains guidant la nourriture dans ma bouche. Chaque pouce de mon corps se prépare à recevoir la nourriture.;;;;;;;;;;;;x
meditation.42.a;One must meditate in everything one does!;Il faut méditer dans tout ce que l'on fait !;;;;;;;;;;;;x
mu_zen;"Mu" (i.e., emptiness);"Mu" (c'est-à-dire, le vide);;;;;;;;;;;;x
meditation.43.desc;Why?;Pourquoi ?;;;;;;;;;;;;x
meditation.43.a;Why not?;Pourquoi pas ?;;;;;;;;;;;;x
meditation.43.b; ; ;;;;;;;;;;;;x
meditation.44.desc;I am meditating outside with several monks. I suddenly notice a small insect crawling under the sun, so I pick it up and leave it under the shade of a tree.;Je médite à l'extérieur avec plusieurs moines. Je remarque soudain un petit insecte qui traverse sous le soleil, alors je le ramène et le laisse sous l'ombre d'un arbre.;;;;;;;;;;;;x
meditation.44.a;I then return to meditate.;Je retourne à ma méditation.;;;;;;;;;;;;x
meditation.45.desc;My efforts in meditation has given me much insight into natural phenomena. With greater concentration and patience, I discern minute details about the world I would have never noticed otherwise.;Mes efforts de méditation m'ont permis de mieux comprendre les phénomènes naturels. Avec plus de concentration et de patience, je discerne des détails minutieux sur le monde que je n'aurais jamais remarqué autrement.;;;;;;;;;;;;x
meditation.45.a;I must not, however, get so attached to such abilities.;Je ne dois cependant pas être attaché à de telles capacités.;;;;;;;;;;;;x
meditation.46.desc;I fell asleep while meditating today. However, I am neither bothered nor not bothered by my lack of diligence, making sure not to pass unnecessary judgement on my mistake.;Je me suis endormi en méditant aujourd'hui. Cependant, je ne suis ni dérangé ni dérangé par mon manque de diligence, en veillant à ne pas passer un jugement inutile sur mon erreur.;;;;;;;;;;;;x
meditation.46.a;I quietly resume meditation.;Je reprends tranquillement la méditation.;;;;;;;;;;;;x
meditation.47.desc;xxxxx;xxxxx;;;;;;;;;;;;x
meditation.47.a;xxxxx;xxxxx;;;;;;;;;;;;x
